,CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F.B_FREQ_H,F.B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel.Name.Long_PL,Hotel.Name.Short_PL,Award.Category_PL,Status_PL,City_PL,State_PL,US.Region_PL,Postal.Code_PL,Country_PL,Ops.Region_PL,Sub.Continent_PL,Property.DMA_PL,Property.Latitude_PL,Property.Longitude_PL,Currency_PL,Dom.Int.l_PL,Guest.NPS.Goal_PL,STR.Number_PL,STR.Market_PL,Brand_PL,Brand.Initial_PL,Club.Type_PL,Hotel.Inventory_PL,Floors_PL,Total.Meeting.Space_PL,Union_PL,G.Region_PL,D.Region_PL,Region_PL,Category_PL,Scope.of.Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All.Suites_PL,Bell.Staff_PL,Boutique_PL,Business.Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry.Cleaning_PL,Elevators_PL,Fitness.Center_PL,Fitness.Trainer_PL,Golf_PL,Indoor.Corridors_PL,Laundry_PL,Limo.Service_PL,Mini.Bar_PL,Pool.Indoor_PL,Pool.Outdoor_PL,Regency.Grand.Club_PL,Resort_PL,Restaurant_PL,Self.Parking_PL,Shuttle.Service_PL,Ski_PL,Spa_PL,Spa.services.in.fitness.center_PL,Spa.online.booking_PL,Spa.F.B.offering_PL,Valet.Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
38,59946429,WHLA,ALLO,WHOLESALE,TRANSIENT,DIR-SHARM,PLCHB  ,PLCHB,203563847,6016,1VWK,Seafront View King,N,33367196,1,CHECKED OUT,02/26/2014,03/05/2014,7,1,2,NA,BUSINESS,197.27,7465.11,1066.74,13332.57,1905.8,4812.22,687.82,1055.18,151.18,,,1,33367196,1,12/09/2013 0:00,1,02/26/2014,03/05/2014,7,CONFRM,7:11:12,SHARM,02/18/2014 0:00,CLBK,CLUB KING       ,TRANSIENT,UKMK,1,2,NA,197.27*,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,61-90 Days,79,N,Future,1396.99,1396.99,DIR-SHARM,03/07/2014 14:24,03/07/2014 22:24,DELIVERED_NO_REMINDER,,33367196,1,GSS,PLCHB,United Kingdom,JMORDYK,SNAEEM,,,N,,,,NA,,,,,02/26/2014,03/05/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/26/2014,432,189,97.37,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
39,59946449,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,ANTSH  ,ANTSH,203099927,7108,CLBK,Regency Club King,N,33421619,1,CHECKED OUT,02/09/2014,02/16/2014,7,1,1,1,BUSINESS,159.25,224.15,32.11,8103.98,1159.86,6520.24,933.29,1359.56,194.43,,,1,33421619,1,12/10/2013 0:00,1,02/09/2014,02/16/2014,7,CONFRM,1:57:49,SHARM,12/10/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,1,1,159.25,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,61-90 Days,61,N,Future,1114.75,1114.75,DIR-SHARM,02/19/2014 10:16,02/19/2014 19:16,DELIVERY_BOUNCED,GOLD,33421619,1,GSS,ANTSH,Denmark,SNAEEM,JMORDYK,,,N,,,,NA,,,,,02/09/2014,02/16/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/09/2014,432,156,99.75,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,1,1,NA,NA,NA
40,59946518,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,UKM3B  ,UKM3B,203216965,9602,RGSK,Regency Suite King,N,33544513,1,CHECKED OUT,02/15/2014,02/22/2014,7,1,2,NA,BUSINESS,200.91,11004.3,1575.73,14208.59,2034.52,3204.27,458.76,0,0,,,1,33544513,1,12/12/2013 0:00,1,02/15/2014,02/22/2014,7,CONFRM,0:57:59,SHARM,12/12/2013 0:00,1VWK,SEA FRONT KING  ,TRANSIENT,LOCL,1,2,NA,200.91,,UNITED KINGDOM,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED KINGDOM,GP No,,61-90 Days,65,N,Future,1406.37,1406.37,DIR-SHARM,02/24/2014 14:33,02/24/2014 22:33,COMPLETED,,33544513,1,SGSS,UKM3B,United Kingdom,JMORDYK,MABDELKHALIK,,,N,,,,NA,,,,,02/15/2014,02/22/2014,Q12a: Primary Factor for Choice of Hotel - Price (q_hy_sgss_hotel_decision_pric),Q12a: Primary Factor for Choice of Hotel - Price (q_hy_sgss_hotel_decision_pric),21681179,02/24/2014 22:52,02/15/2014,02/22/2014,7,,United Kingdom,Male,66-75,Leisure,English,12/12/2013,,2,NA,1,3354451301,33544513,1,UKM3B,15834.63,0,11004.32,,EGP,,,,65,9602,RGSK,,COMPLETED,SGSS,No,No,10,10,10,NA,10,10,NA,NA,NA,NA,NA,,,,,,,,,,02/15/2014,432,159,100.69,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,Promoter,NA,NA,NA,NA,NA
41,59946525,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-SHARM,RUHB  ,RUHB,78299774,5313,KING,Sea View King,N,33547808,1,CHECKED OUT,02/13/2014,02/20/2014,7,1,2,NA,BUSINESS,170,2701.93,386.88,8825.74,1263.48,6123.76,876.57,0,0,,,1,33547808,1,12/12/2013 0:00,1,02/13/2014,02/20/2014,7,CONFRM,3:28:07,SHARM,12/12/2013 0:00,TWIN,SEA VIEW TWIN   ,TRANSIENT,WHOL,1,2,NA,170,,TURKEY,0:00,,7,11-May,7,7,Confirmed,FIT,TURKEY,GP No,,61-90 Days,63,N,Future,1190,1190,DIR-SHARM,02/22/2014 14:44,02/23/2014 1:44,DELIVERED_NO_REMINDER,GOLD,33547808,1,GSS,RUHB,Russia,MSALAH,PHABIB,,,N,,,,NA,,,,,02/13/2014,02/20/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/13/2014,432,145,100.36,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,2,2,NA,614,NA
42,59946526,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-SHARM,RUHB  ,RUHB,203196888,5203,TWIN,Sea View Twin,N,33547859,1,CHECKED OUT,02/13/2014,02/20/2014,7,1,2,NA,BUSINESS,170,2701.93,386.88,5580,799.04,2878.03,412.13,0,0,,,1,33547859,1,12/12/2013 0:00,1,02/13/2014,02/20/2014,7,CONFRM,3:30:47,SHARM,01/06/2014 0:00,KING,SEA VIEW KING   ,TRANSIENT,WHOL,1,2,NA,170,,TURKEY,0:00,,7,11-May,7,7,Confirmed,FIT,TURKEY,GP No,,61-90 Days,63,N,Future,1190,1190,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/13/2014,432,145,100.36,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
43,59946677,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,KUZ3H  ,KUZ3H,203037832,5212,KING,Sea View King,N,33701438,1,CHECKED OUT,02/02/2014,02/14/2014,12,1,2,1,BUSINESS,248.83,6463.15,924.26,17064.62,2440.47,10276.73,1469.8,324.67,46.37,,,1,33701438,1,12/16/2013 0:00,1,02/02/2014,02/14/2014,12,CONFRM,8:59:57,SHARM,12/16/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,1,248.83*,,SWITZERLAND,0:00,,12,29-Dec,12,12,Confirmed,FIT,SWITZERLAND,GP No,,31-60 Days,48,N,Future,2579.71,2579.71,DIR-SHARM,02/16/2014 14:27,02/16/2014 23:27,DELIVERY_BOUNCED,,33701438,1,GSS,KUZ3H,Switzerland,ARAMADAN,BESSAM,,,N,,,,NA,,,,,02/02/2014,02/14/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/02/2014,432,119,93.81,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
44,59946713,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,SOVPHB  ,SOVPHB,203181790,5312,KING,Sea View King,N,33767076,1,CHECKED OUT,02/12/2014,02/19/2014,7,1,2,1,BUSINESS,167.58,3016.29,431.88,10382.92,1486.79,7366.61,1054.88,0,0,,,1,33767076,1,12/17/2013 0:00,1,02/12/2014,02/19/2014,7,CONFRM,10:22:41,SHARM,12/17/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,1,167.58,,UNITED KINGDOM,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED KINGDOM,GP No,,31-60 Days,57,N,Future,1173.06,1173.06,DIR-SHARM,02/21/2014 14:41,02/21/2014 22:41,DELIVERY_BOUNCED,,33767076,1,SGSS,SOVPHB,United Kingdom,SNAEEM,MHAMOUDA,,,N,,,,NA,,,,,02/12/2014,02/19/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/12/2014,432,135,100.42,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
45,59946788,GOLD,GOLD,DISCOUNT,TRANSIENT,RES-EURRC,GPCL  ,GPCL,31114405,8722,KING,Sea View King,N,33870582,1,CHECKED OUT,02/20/2014,03/02/2014,10,1,2,NA,BUSINESS,1,3362.3,481.01,4649.6,665.07,1051.12,150.27,236.17,33.75,,,1,33870582,1,12/19/2013 0:00,1,02/20/2014,03/02/2014,10,CONFRM,5:57:11,EURRC,12/20/2013 0:00,CLBK,CLUB KING       ,TRANSIENT,GPPB,1,2,NA,1,BA,GERMANY,14:40,DE-4072,10,11-May,10,10,Confirmed,FIT,GERMANY,GP Yes,Platinum,61-90 Days,63,N,Future,10,10,RES-EURRC,03/04/2014 14:53,03/04/2014 23:53,COMPLETED,PLAT,33870582,1,GSS,GPCL,Germany,ARAMADAN,SNAEEM,,,N,,,,NA,,,,,02/20/2014,03/02/2014,Page 27: demographics,Page 27: demographics,22022289,03/06/2014 8:19,02/20/2014,03/02/2014,10,,Germany,Male,56-65,Leisure,German,12/19/2013,,2,NA,1,3387058201,33870582,1,GPCL,4176,4176,3772.52,,EGP,Yes,No,,63,8722,KING,PLAT,COMPLETED,GSS,No,No,10,10,8,10,9,9,10,9,8,3,8.666666667,,,,,,,,,,02/20/2014,432,227,99.1,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Platinum,Toll Free Calls,Global Contact Center,Global Contact Center,Promoter,16,4,6,103,0
46,59946794,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-SHARM,RUHB  ,RUHB,203278929,9402,RGSK,Regency Suite King,N,33873342,1,CHECKED OUT,02/09/2014,02/23/2014,14,1,1,NA,BUSINESS,395,17706.22,2534.96,21133.43,3025.73,2924.71,418.75,502.47,71.95,,,1,33873342,1,12/19/2013 0:00,1,02/09/2014,02/23/2014,14,CONFRM,7:44:42,SHARM,12/19/2013 0:00,RGSK,REGENCY STE KING,TRANSIENT,WHOL,1,1,NA,395,,EGYPT,0:00,,14,29-Dec,14,14,Confirmed,FIT,EGYPT,GP No,,31-60 Days,52,N,Future,5530,5530,DIR-SHARM,02/25/2014 15:12,02/26/2014 2:12,DELIVERED_NO_REMINDER,,33873342,1,GSS,RUHB,Russia,JMORDYK,PHABIB,,,N,,,,NA,,,,,02/09/2014,02/23/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/09/2014,432,156,99.75,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
47,59946807,RACK,RACK,RACK,TRANSIENT,C0028,MGCM  ,MGCM,203263008,5208,KING,Sea View King,N,33889691,1,CHECKED OUT,02/16/2014,02/23/2014,7,1,2,NA,BUSINESS,135,4089.84,585.57,9246.88,1323.95,5157.03,738.35,0,0,,,1,33889691,1,12/19/2013 0:00,1,02/16/2014,02/23/2014,7,CONFRM,12:07:11,OMGDS,12/19/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LEHY,1,2,NA,135.00*,,UNITED KINGDOM,0,,7,11-May,7,7,Confirmed,FIT,UNITED KINGDOM,GP No,,31-60 Days,59,N,Future,810,810,C0028,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/16/2014,432,179,106.33,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Hyatt.com,Electronic Distribution,Digital Channels,,NA,NA,NA,NA,NA
48,59946859,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,DERTB  ,DERTB,202757744,5204,KING,Sea View King,N,33983289,1,CHECKED OUT,02/01/2014,02/08/2014,7,1,2,NA,BUSINESS,209.83,3492.78,499.2,12104.19,1730.15,6625.74,946.88,1985.63,284.01,,,1,33983289,1,12/21/2013 0:00,1,02/01/2014,02/08/2014,7,CONFRM,10:15:35,SHARM,12/21/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,209.83,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,31-60 Days,42,N,Future,1468.81,1468.81,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/01/2014,432,172,87.89,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
49,59946862,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4PB  ,HTL4PB,203264071,6101,1VWK,Seafront View King,N,34000767,1,CHECKED OUT,02/03/2014,02/24/2014,21,1,2,NA,BUSINESS,209.83,9406.04,1346.38,14177.18,2029.45,4771.09,682.96,0,0,,,1,34000767,1,12/22/2013 0:00,1,02/03/2014,02/24/2014,21,CONFRM,0:59:28,SHARM,12/22/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,209.83*,FL,UNITED STATES,0:00,,21,29-Dec,21,21,Confirmed,FIT,UNITED STATES,GP No,,31-60 Days,43,N,Future,3138.93,3138.93,DIR-SHARM,02/26/2014 14:30,02/26/2014 22:30,DELIVERED_NO_REMINDER,GOLD,34000767,1,GSS,HTL4PB,United Kingdom,BESSAM,MHAMOUDA,,,N,,,,NA,,,,,02/03/2014,02/24/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/03/2014,432,137,88.81,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,3,3,NA,346,NA
